NavCustomerNo,CompanyName,Country,Last12Months,Balance,FleetSize,Year2022,Dev2223,Year2023,Dev2324,Year2024,Dev2425,Year2025,YearToDate,LastYearToDate,LastFinancialYear
COM13570,Airspeedcharter (AeroStan),AE,246425,17573,5,0,0,0,0,0,0,257660,146395,157630,257660
COM13571,FIFA AIR,EG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13572,ALHAYA AVIATION,IQ,58843,-3403,2,0,0,0,0,0,0,46494,36859,24509,46494
COM13575,BINTER CANARIAS,ES,2384621,0,46,0,0,0,0,0,0,1827175,1190235,632788,1827175
COM13576,Pacific Coastal Airlines,CA,0,0,22,0,0,0,0,0,0,0,0,0,0
COM13582,Erofey (Lutonair),MH,24819,0,1,0,0,0,0,0,0,47774,0,22956,47774
COM13583,Kommunalf�rbundet Svenskt Ambulansflyg (KSA),SE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13584,Zephyr Aviation Ltd,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13585,UNIVERSAL TRIP SUPPORT PVT LTD,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13586,VVIP FLIGHT PVT LTD,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13587,Aquila Aerospace LLC,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13589,Air North,CA,0,0,11,0,0,0,0,0,0,0,0,0,0
COM13590,Aerospace Consortium Ltd.,KE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13591,KiteAir,VN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13592,EGO AIRWAYS S.P.A.,IT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13594,ALLIANCE FLIGHT SUPPORT,IE,38352,8538,0,0,0,0,0,0,0,58101,17070,36820,58101
COM13596,TransNusa Aviation Mandiri,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13597,Avalon Airlines LLC,UA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13598,ULTIMATE AIRWAYS (PTY),AE,0,0,1,0,0,0,0,0,0,8008,0,8008,8008
COM13599,STEFAN BUCHHOLZ,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13600,ORTAC,JE,0,0,6,0,0,0,0,0,0,0,0,0,0
COM13601,Sarah Airways,MA,92984,9035,4,0,0,0,0,0,0,77974,59875,44865,77974
COM13602,GUARDIAN AIR,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13604,ONTOP AIR CHARTER AG,CH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13605,SMART JET SP. Z.O.O.,PL,103523,0,6,0,0,0,0,0,0,94202,64253,54932,94202
COM13606,MAP Transportes A�reos Ltda,BR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13607,Air Zimbabwe,ZW,180991,125800,0,0,0,0,0,0,0,72124,108868,0,72124
,,,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13610,GOVERNMENT AVIO SERVICE,RS,95993,0,1,0,0,0,0,0,0,67604,95993,67604,67604
COM13611,PRINCE AVIATION,RS,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13612,CADG Aviation (Pty) Ltd,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13613,REDSTAR AVIATION,TR,14259,0,10,0,0,0,0,0,0,16740,8643,11124,16740
COM13614,AIR SUPPORT A/S,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13615,AVIS7 LLC,KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13616,FIRST AIR (merged w/Canadian North),CA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13617,Direct Dispatch Sp. z o.o.,PL,283079,0,13,0,0,0,0,0,0,318415,164241,199577,318415
COM13618,WHITE AIRWAYS,PT,24298,0,3,0,0,0,0,0,0,24258,24298,24258,24258
COM13619,PROJET24,AT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13620,AEROWORLD FLIGHT SUPPORT,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13621,CAVOK AIR,UA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13622,EVAS AIR,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13623,Merkur Aviation,TR,0,0,6,0,0,0,0,0,0,40443,0,40443,40443
COM13624,Easy Charter LLC,GE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13625,AIR DJIBOUTI,DJ,9098,0,3,0,0,0,0,0,0,42526,0,33429,42526
COM13626,RBA VOYAGE Sdn Bhd,MY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13627,IDC AVIATION,SC,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13628,UPLINK OPERATIONS,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13629,MPC AIR,RS,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13630,CORENDON DUTCH AIRLINES,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13631,Aquiline Int'l Corp LTD,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13632,MERIT LOYAL TECHNOLOGY LTD,HK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13633,Hunnu Air,MN,30513,6149,4,0,0,0,0,0,0,0,30513,0,0
COM13634,UAB Jump Air (Jump-Airways.com),LT,108085,10219,3,0,0,0,0,0,0,77376,69560,38851,77376
COM13635,WOW AIR,IS,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13636,Green Africa Airways Ltd,NG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13637,STAR EAST AIRLINE SRL (Jordan),JO,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13639,BEST WINGS,HR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13640,ATLANTIS ARMENIAN AIRLINES,AM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13641,Aviation Projex,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13642,NEXTGEN AVIATION GROUP N.V.,BE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13643,Paradox Jets Ltd,BG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13644,DE MAN AVIATION,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13646,SUNCLASS AIRLINES,DK,0,0,13,0,0,0,0,0,0,0,0,0,0
COM13647,AviaThor,CH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13648,AIR AFFAIRES,AU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13649,Airtask Ltd,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13650,AFAS International,NE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13651,BRAATHENS REGIONAL AIRWAYS,SE,807969,-4857,17,0,0,0,0,0,0,980183,437075,609290,980183
COM13652,Gregory Pyziak,,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13653,Deutsches Zentrum f�r Luft- und Raumfahrt e.V. (DLR),DE,255634,0,7,0,0,0,0,0,0,240486,155200,140052,240486
COM13654,BLUE EAGLE FLY,CN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13655,Coastal Aviation,TZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13656,Aviary,EG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13657,AJWAA AIRLINES,EG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13658,United Sky Cargo GmbH,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13659,SAUDI ROYAL AVIATION,SA,832944,0,17,0,0,0,0,0,0,828641,425377,421073,828641
COM13665,Wael Omar,EG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13666,Lilium GmbH,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13667,ISI AVIATION,NG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13668,Religare Aviation,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13669,Aura Airlines,ES,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13670,AVION EXPRESS,LT,0,0,42,0,0,0,0,0,0,0,0,0,0
COM13671,Falcon Jet Aviation,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13672,EAGLE EXPRESS d.o.o.,RS,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13673,Air Juan,PH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13674,DELTA AIR WING,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13675,Flight Pro International LLC,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13676,SerAir Transworld Press,ES,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13677,Hans Airways Ltd.,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13678,PRIME AVIATION,AE,44395,0,1,0,0,0,0,0,0,60165,20095,35866,60165
COM13679,Air Mountain SA,CH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13680,NILS CONRADI,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13682,VALUE JET,NG,362308,11790,4,0,0,0,0,0,0,229949,247370,115011,229949
COM13683,Biman Bangladesh Airlines LTD,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13684,State Air Enterprise Ukraine,UA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13686,FAIR AVIATION,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13687,PINK JET,FR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13688,Maximus Air L.L.C,AE,180522,0,2,0,0,0,0,0,0,172318,108687,100484,172318
COM13689,Azman Air Services,NG,0,0,3,0,0,0,0,0,0,0,0,0,0
COM13690,IXAIR SAS,FR,222601,19503,7,0,0,0,0,0,0,209800,134174,121374,209800
COM13691,GOVERNMENT OF THE REP. OF CROATIA,HR,48017,0,1,0,0,0,0,0,0,45945,28863,26792,45945
COM13692,Aviastar TU,RU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13693,LINK AIR CARGO,GQ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13694,FLYJETSTREAM,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13695,FLYSKY,AE,221522,18360,0,0,0,0,0,0,0,347995,55099,181572,347995
COM13696,Fly Armenia Airways LLC (DEAD),AM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13697,EAN AVIATION,NG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13698,Hai Au Aviation,VN,135585,0,5,0,0,0,0,0,0,112707,84052,61174,112707
COM13700,United Nigeria,NG,131643,-32909,2,0,0,0,0,0,0,160245,32910,61512,160245
COM13703,SEVENAIR,PT,61006,6135,3,0,0,0,0,0,0,53708,38156,30858,53708
COM13705,VOLUXIS,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13706,Dansk Radioteknik,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13707,FLAIR AIRLINES,CA,0,0,20,0,0,0,0,0,0,0,0,0,0
COM13708,LUX JET AVIATION,MA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13709,TITAN AVIATION,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13711,Westair Aviation,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13712,Heston Airlines (Heston Aviation),LT,892847,0,15,0,0,0,0,0,0,766608,548134,421895,766608
COM13713,OneSky Aviation Services SpA,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13714,Aircompany North West LLc,RU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13715,Air Astana,KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13716,JetStream Aviation Services,LB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13717,TAB CHARTERS,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13719,SKYWAY Flight Support,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13720,SkyLight LLC,RU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13721,Proflight Commuter Services Ltd,ZM,273398,0,10,0,0,0,0,0,0,245555,164209,136366,245555
COM13722,Air Cote Divoire,CI,0,0,14,0,0,0,0,0,0,0,0,0,0
COM13723,(Duplicate) United Airlines,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13724,Tarco Aviation Company,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13726,KELSTAR AVIATION,IE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13727,Panellenic Airlines,GR,66304,5619,3,0,0,0,0,0,0,64545,39317,37559,64545
COM13728,JetStream Aviation Congo,CG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13729,SUNLIGHT CARGO,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13730,Renegade Air Ltd,KE,245746,21331,8,0,0,0,0,0,0,221353,151493,127100,221353
COM13731,Marc Kanitz,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13732,Advania Service AB (Swedish Air Force),SE,0,0,20,0,0,0,0,0,0,0,0,0,0
COM13734,MS Aviation,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13735,JETLUXE,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13736,Gama Aviation Limited,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13738,SKOL Airline LLC,RU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13743,UZ Aero Tech Group,UZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13744,SLS Aviation,MT,83169,0,0,0,0,0,0,0,0,81188,49008,47026,81188
COM13745,Aerolineas Sosa,HN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13752,Emerald Airlines,IE,725217,0,21,0,0,0,0,0,0,652226,436910,363920,652226
,New Airline (Tom De Neve),LU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13759,AIR CAIRO,EG,0,0,35,0,0,0,0,0,0,0,0,0,0
COM13760,Libyan Express,LY,0,0,4,0,0,0,0,0,0,0,0,0,0
COM13766,Altsel Aviation,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13770,Executive Authority For Special Flights EACS,LY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13774,ETF AIRWAYS d.o.o.,HR,195365,14062,3,0,0,0,0,0,0,193380,112805,110819,193380
COM13789,Vflyair Airline Ghana Limited,GH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13790,ACASS Ireland Ltd,IE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13796,Afriqiyah Airways,LY,0,0,10,0,0,0,0,0,0,0,0,0,0
COM13798,RAYA AIRWAYS,MY,0,0,7,0,0,0,0,0,0,0,0,0,0
COM13804,Al Rafidain,IQ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13811,SARPA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13812,European Cargo Ltd,GB,430271,45099,6,0,0,0,0,0,0,428782,223608,222119,428782
COM13814,Masterjet (Luxaviation Portugal - Part of Luxaviation Group),PT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13818,FLYR,NO,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13820,BADR Airlines,SD,144530,0,5,0,0,0,0,0,0,146131,89968,91569,146131
COM13821,Polar Aviation OY,FI,0,0,3,0,0,0,0,0,0,0,0,0,0
COM13822,SAFARILINK AVIATION LTD,KE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13827,SHIRAK AVIA LLC,AM,134490,0,3,0,0,0,0,0,0,128379,80973,74861,128379
COM13828,SATENA,CO,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13829,ROTANA JET,AE,0,0,6,0,0,0,0,0,0,0,0,0,0
COM13831,Hala Air,LY,0,0,1,0,0,0,0,0,0,0,0,0,0
COM13834,ANTONOV Company,UA,297223,25167,4,0,0,0,0,0,0,276272,182430,161479,276272
COM13837,Aeroglide Aviation,SG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13839,Priority Flight Support,AE,55514,-4857,0,0,0,0,0,0,0,54595,33465,32545,54595
COM13840,DEUTZ EXECUTIVE,BE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13841,ALEXA OPS,BR,104642,10315,0,0,0,0,0,0,0,100295,56837,52491,100295
COM13843,CAMEX AIRLINES LLC,GE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13844,AIRWORKS B. V.,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13251,AeroVis Airlines Ltd,UA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13422,ROYAL AIR AB,SE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13422,ROYAL AIR AB,SE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13846,Southern Air Charter,BS,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13846,Southern Air Charter,BS,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13847,Kronborg Air Consult,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13847,Kronborg Air Consult,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13848,Per Jensen Test Company,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13848,Per Jensen Test Company,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13849,GIANAIR,GH,14361,0,2,0,0,0,0,0,0,14120,8658,8417,14120
COM13850,AEROTRANSCARGO NL bv ATC.NL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13850,AEROTRANSCARGO NL bv ATC.NL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13851,AERONODO,MX,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13851,AERONODO,MX,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13852,COMMUTAIR,US,0,0,1,0,0,0,0,0,0,0,0,0,0
COM13852,COMMUTAIR,US,0,0,1,0,0,0,0,0,0,0,0,0,0
COM13853,Union Aviation,LV,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13853,Union Aviation,LV,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13854,Flight Watch Company,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13854,Flight Watch Company,TN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM11482,HELITRANS AS,NO,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13855,KAP.KG Aircompany,KG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13855,KAP.KG Aircompany,KG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13856,ASAP,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13856,ASAP,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13857,PLATOON AVIATION,DE,215136,0,10,0,0,0,0,0,0,183414,133150,101429,183414
COM13858,Air Alderney,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13859,RARE AIR LIMITED,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13860,Continuum Aviation Pvt Ltd,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13861,Blue One - Aircraft & Crew Management,BE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13862,ToMontenegro,ME,207118,-5199,3,0,0,0,0,0,0,158980,133942,85803,158980
COM13863,Zeefass Aviation Services Limited,NG,0,0,1,0,0,0,0,0,0,0,0,0,0
COM13864,IPC International Parts Company,EG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13865,My Jet SRL (former Conarg Motion),RO,99274,0,5,0,0,0,0,0,0,91439,62088,54253,91439
COM13866,CAVOK5,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13867,Qatar Amiri Flight,QA,0,0,13,0,0,0,0,0,0,0,0,0,0
COM13868,EATIS Business Aviation,FR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13870,CORENDON AIRLINES,TR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13871,G-OPS,FR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13872,CARIBLIFT,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13873,MIXJET,AE,44198,0,0,0,0,0,0,0,0,46169,24951,26923,46169
COM13874,FlightDispatch PRG,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13875,Bosphorus Aviation,TR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13876,Government of Montenegro,ME,28410,2444,1,0,0,0,0,0,0,27119,17105,15814,27119
COM13877,GK AirNav Support,RU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13878,AIR MOLDOVA,MD,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13879,JetSMART SpA,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13880,MOKA AIRWAYS,YE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13881,Flight Axis,PH,53623,0,0,0,0,0,0,0,0,52907,32254,31539,52907
COM13882,Cognitive Technologies and Services Srl,IT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13883,Buraq Aviation  (Plexus Aviation),SA,107001,7377,3,0,0,0,0,0,0,90180,69407,52587,90180
COM13884,Cargo Union,PL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM11201,VLM AIRLINES (TEST KONTO),,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13885,ZFG Air Limited,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13886,FlyAfrica Zimbabwe,ZW,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fly Air41 Airways (ASISTIM),HR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13888,1st Aero,ES,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13889,Comair Ltd,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13890,Superior Air,GR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13891,ALS LIMITED,KE,353251,62736,15,0,0,0,0,0,0,319340,213149,179238,319340
COM13892,ASL Airlines Australia,AU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13893,CPS AVIATION,FR,0,0,1,0,0,0,0,0,0,0,0,0,0
COM13894,Aramco Associated Company,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13895,Projets Aviation,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13896,ULS Airlines Cargo,TR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13897,K2 Airways (PVT) Ltd.,PK,0,0,1,0,0,0,0,0,0,0,0,0,0
COM13898,Air Ocean Airlines,UA,0,0,2,0,0,0,0,0,0,0,0,0,0
COM13899,Bjarnes test company,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aviation-Horizons,SA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13901,Jet One X,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13902,India Jet Services,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13903,Bjarne Test Company 2,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13904,Bjarne Test 3,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13905,Bjarne Test Company 4,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13906,Bjarne test 210707,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13907,Bjarne test 210707-2,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM12736,Location Flight Support (LFS),AE,59268,5175,0,0,0,0,0,0,0,58785,35658,35175,58785
COM13908,Federal Airlines,ZA,0,0,9,0,0,0,0,0,0,60798,0,60798,60798
COM13909,General Inspectorate of Aviation,RO,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13910,Exupair,,0,0,1,0,0,0,0,0,0,0,0,0,0
COM13911,Air Falcon Pvt Ltd,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13912,MASER Aviation Services Limited,IE,27491,0,1,0,0,0,0,0,0,26242,16552,15302,26242
COM13914,MYAIROPS,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13915,Luxaviation San Marino SRL (Part of Luxaviation Group),SM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13916,HELI AIR SERVICES,BG,33449,0,2,0,0,0,0,0,0,31929,20139,18619,31929
COM13917,Dragon Aviation,KE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13918,Prime Trip Support,AE,135387,0,0,0,0,0,0,0,0,131693,82199,78505,131693
COM13920,One Air Aviation,GB,333684,0,5,0,0,0,0,0,0,329481,204855,200652,329481
COM13921,Sun Air Aviation,SD,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13922,Mesa Airlines,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13923,Luxaviation Germany (Part of Luxaviation Group),DE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13924,VIP Airline Company,FR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13925,Sling Pilot Academy,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13926,BU SHAMES FZE,AE,151598,0,4,0,0,0,0,0,0,153318,79638,81359,153318
COM13927,CSDPS Centre de Formation en Transport de Charlesbourg,CA,0,0,1,0,0,0,0,0,0,0,0,0,0
COM13928,Norse Atlantic Airways,NO,538670,1409339,11,0,0,0,0,0,0,530280,324320,315930,530280
COM13929,CUBANA,CU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13931,FLYTAG FLIGHT SUPPORT,PK,55514,4857,0,0,0,0,0,0,0,54595,33465,32545,54595
COM13932,MC Havacilik A.S.,TR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13933,Mixjet Ukraine LLC,UA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM12254,Biltema Nordic,SE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13934,"GAZPROMAVIA Aviation Co., Ltd.",RU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13935,RED SEA AIRLINES,EG,0,0,2,0,0,0,0,0,0,48737,0,48737,48737
COM13936,SkyJet Air Cargo,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13937,Move Aircraft Flight Solutions,MT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13938,JB Airlines Ltd,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13939,EAST WEST EXPRESS,UA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13940,HAYWAYS,AM,107028,10644,1,0,0,0,0,0,0,78439,74330,45740,78439
COM11070,Copenhagen AirTaxi,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13941,MNG AIRLINES,TR,0,0,8,0,0,0,0,0,0,0,0,0,0
COM13942,Bjarne TEST 05-10-21,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13943,JETTIME,DK,876414,0,14,0,0,0,0,0,0,816394,517122,457102,816394
COM13944,GELIX AERO,RU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13945,AIR GEORGIA,GE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13946,MIRACLE FLIGHT SUPPORT (FZE),AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13947,Pharma Nord,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13948,TRADEMID,TR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13949,JAMBOJET,KE,0,0,8,0,0,0,0,0,0,0,0,0,0
COM13950,FSP IRM INDIA,IN,42380,0,1,0,0,0,0,0,0,28294,30582,16496,28294
COM13951,SkyAlps,IT,452785,39335,10,0,0,0,0,0,0,402429,273209,222853,402429
,,,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13953,AeroSolutionKorea,KR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13954,AIR CARGO GLOBAL,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13955,MAE Aircraft Management (MENA CARGO),BH,0,0,1,0,0,0,0,0,0,0,0,0,0
COM13956,Nomadic Aviation Group,US,0,5625,0,0,0,0,0,0,0,0,0,0,0
